Fecha,Hora,Clase de Vuelo,Clasificación Vuelo,Tipo de Movimiento,Origen OACI,Destino OACI,Aerolinea Nombre,Aeronave
01/01/2021,23,Regular,Cabotaje,Aterrizaje,SAVE,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/01/2021,23,Regular,Cabotaje,Despegue,SAWG,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/01/2021,23,Regular,Cabotaje,Aterrizaje,SAZR,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/01/2021,23,No Regular,Cabotaje,Despegue,SAZS,SAZN,,BEECHCRAFT BE20
01/01/2021,23,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZS,SAZN,,BEECHCRAFT BE20
01/01/2021,23,Regular,Cabotaje,Aterrizaje,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,0,Regular,Internacional,Aterrizaje,MPTO,SAEZ,Copa Airlines,BOEING B-737
01/02/2021,0,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SACO,N/A,CESSNA Citation
01/02/2021,0,Regular,Cabotaje,Aterrizaje,SARP,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,1,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SACO,SAAP,N/A,CESSNA Citation
01/02/2021,1,No Regular,Cabotaje,Despegue,SADF,SAAP,N/A,LEARJET LJ-35
01/02/2021,2,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SACO,SAAP,N/A,CESSNA Citation
01/02/2021,2,No Regular,Cabotaje,Aterrizaje,SADF,SAAP,N/A,LEARJET LJ-35
01/02/2021,2,Regular,Internacional,Despegue,SAEZ,MPTO,Copa Airlines,BOEING B-737
01/02/2021,2,Regular,Cabotaje,Aterrizaje,SAWG,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,3,No Regular,Cabotaje,Despegue,SADF,SASJ,N/A,FAIRCHILD SW4
01/02/2021,4,Regular,Internacional,Aterrizaje,KMIA,SAEZ,Aerolíneas Argentinas,AIRBUS A-330
01/02/2021,4,Regular,Cabotaje,Despegue,SAEZ,SAWC,Aerolíneas Argentinas,BOEING B-737
01/02/2021,4,Regular,Cabotaje,Despegue,SAEZ,SAWH,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,5,Regular,Cabotaje,Despegue,SAEZ,SAWH,Aerolíneas Argentinas,BOEING B-737
01/02/2021,5,Regular,Cabotaje,Despegue,SAEZ,SARI,Flybondi,BOEING B-737
01/02/2021,5,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,5,Regular,Cabotaje,Despegue,SAEZ,SASJ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,5,Regular,Cabotaje,Despegue,SAEZ,SAZN,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,5,Regular,Cabotaje,Despegue,SAEZ,SANC,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,5,Regular,Internacional,Aterrizaje,SKBO,SAEZ,Avianca,AIRBUS A-320
01/02/2021,6,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAAP,SACO,N/A,CESSNA Citation
01/02/2021,6,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAAP,SACO,N/A,CESSNA Citation
01/02/2021,6,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZB,N/A,BEECHCRAFT BE90
01/02/2021,6,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADQ,N/A,N/A N/A
01/02/2021,6,Regular,Cabotaje,Despegue,SAEZ,SAWH,JetSMART Airlines,AIRBUS A-320
01/02/2021,6,Regular,Cabotaje,Aterrizaje,SAEZ,SAAR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,6,Regular,Cabotaje,Despegue,SAEZ,SAAR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,6,Regular,Internacional,Despegue,SAEZ,SCEL,Aerolíneas Argentinas,BOEING B-737
01/02/2021,6,Regular,Cabotaje,Despegue,SAEZ,SARC,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,6,Regular,Cabotaje,Aterrizaje,SAEZ,SAZN,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,6,Regular,Cabotaje,Aterrizaje,SAEZ,SANC,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,6,Regular,Cabotaje,Aterrizaje,SASA,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,6,Regular,Internacional,Aterrizaje,SPJC,SAEZ,LATAM Perú,AIRBUS A-320
01/02/2021,7,No Regular,Cabotaje,Aterrizaje,SAAP,SADF,N/A,LEARJET LJ-35
01/02/2021,7,No Regular,Cabotaje,Despegue,SAAP,SADF,N/A,LEARJET LJ-35
01/02/2021,7,Regular,Cabotaje,Despegue,SAAR,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SACO,SADF,N/A,CESSNA Citation
01/02/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADM,N/A,CESSNA C-150
01/02/2021,7,No Regular,Cabotaje,Despegue,SADF,SAWG,N/A,LEARJET LJ-35
01/02/2021,7,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,SADF,SCAR,N/A,LEARJET LJ-60
01/02/2021,7,Regular,Internacional,Despegue,SAEZ,SKBO,Avianca,AIRBUS A-320
01/02/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SAWC,Aerolíneas Argentinas,BOEING B-737
01/02/2021,7,Regular,Internacional,Despegue,SAEZ,SBGL,Aerolíneas Argentinas,BOEING B-737
01/02/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SASA,Aerolíneas Argentinas,BOEING B-737
01/02/2021,7,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SARI,Flybondi,BOEING B-737
01/02/2021,7,Regular,Cabotaje,Despegue,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
01/02/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,7,Regular,Cabotaje,Despegue,SAEZ,SAVC,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SARC,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,7,Regular,Cabotaje,Despegue,SAEZ,SANT,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAHR,SAZB,N/A,CIRRUS SR22
01/02/2021,7,Regular,Cabotaje,Despegue,SANC,SANL,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SARC,SADF,N/A,CESSNA C-208
01/02/2021,7,No Regular,Cabotaje,Aterrizaje,SASJ,SASA,N/A,FAIRCHILD SW4
01/02/2021,7,No Regular,Cabotaje,Despegue,SAZN,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0175,SADF,N/A,TECNAM P-2006
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0370,SANT,N/A,CESSNA C-172
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0395,SAZT,N/A,BEECHCRAFT BE55
01/02/2021,8,Regular,Internacional,Aterrizaje,KMIA,SAEZ,American Airlines,BOEING B-777
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SACO,SADF,N/A,CESSNA Citation
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZO,N/A,PIPER PA-34
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0175,N/A,CESSNA C-150
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADQ,SADF,N/A,N/A N/A
01/02/2021,8,Regular,Cabotaje,Despegue,SAEZ,SAWC,Aerolíneas Argentinas,BOEING B-737
01/02/2021,8,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADM,SADM,N/A,PIPER PA-28
01/02/2021,8,Regular,Internacional,Despegue,SAEZ,SPJC,LATAM Perú,AIRBUS A-320
01/02/2021,8,Regular,Cabotaje,Despegue,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
01/02/2021,8,Regular,Cabotaje,Aterrizaje,SAEZ,SAWH,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,8,Regular,Cabotaje,Despegue,SARC,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,8,Regular,Cabotaje,Despegue,SARI,SAEZ,Flybondi,BOEING B-737
01/02/2021,8,No Regular,Cabotaje,Despegue,SASA,SANC,N/A,FAIRCHILD SW4
01/02/2021,8,Regular,Cabotaje,Despegue,SAWC,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZB,SAZV,N/A,CIRRUS SR22
01/02/2021,8,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0008,SARP,N/A,PIPER PA-32
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0019,SAVT,N/A,PIPER PA-28
01/02/2021,9,Regular,Internacional,Aterrizaje,KIAH,SAEZ,United Airlines,BOEING B-787
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,PIPER PA-28
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,SADF,SULS,N/A,N/A N/A
01/02/2021,9,Regular,Cabotaje,Despegue,SAEZ,SASA,JetSMART Airlines,AIRBUS A-320
01/02/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADM,SAZM,N/A,PIPER PA-32
01/02/2021,9,Regular,Internacional,Despegue,SAEZ,SBGR,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SADM,N/A,PIPER PA-28
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SADM,N/A,CESSNA C-172
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADM,SADM,N/A,CESSNA C-172
01/02/2021,9,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAWH,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAVC,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,9,Regular,Internacional,Despegue,SAEZ,SGAS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Regular,Cabotaje,Despegue,SAEZ,SAZM,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SANT,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,9,No Regular,Cabotaje,Despegue,SANC,SAME,N/A,FAIRCHILD SW4
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SANT,SANH,N/A,CESSNA C-172
01/02/2021,9,No Regular,Cabotaje,Aterrizaje,SASA,SANC,N/A,FAIRCHILD SW4
01/02/2021,9,Regular,Cabotaje,Despegue,SASA,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,9,Regular,Cabotaje,Despegue,SAWH,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZT,AR-0395,N/A,BEECHCRAFT BE55
01/02/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZY,SAZY,N/A,N/A N/A
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0083,SAZN,N/A,BEECHCRAFT BE90
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0088,SAZN,N/A,VAN'S RV-7
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0175,SADF,N/A,CESSNA C-150
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0175,SADF,N/A,CESSNA C-172
01/02/2021,10,Regular,Internacional,Aterrizaje,KDFW,SAEZ,American Airlines,BOEING B-787
01/02/2021,10,Regular,Cabotaje,Despegue,SACO,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0100,N/A,PIPISTREL PIAT
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,PIPER PA-28
01/02/2021,10,No Regular,Cabotaje,Despegue,SADF,SAZB,N/A,FAIRCHILD SW4
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0257,N/A,ROBINSON Helicóptero
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0271,N/A,BEECHCRAFT BE55
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZO,N/A,CESSNA Citation
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SAWG,N/A,LEARJET LJ-35
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAAG,N/A,CESSNA C-152
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,SADF,SULS,N/A,BEECHCRAFT BE90
01/02/2021,10,No Regular,Cabotaje,Despegue,SAEZ,SAAR,American Jet,EMBRAER E-145
01/02/2021,10,No Regular,Cabotaje,Aterrizaje,SAEZ,SAAR,American Jet,EMBRAER E-145
01/02/2021,10,Regular,Cabotaje,Aterrizaje,SAEZ,SASA,JetSMART Airlines,AIRBUS A-320
01/02/2021,10,Regular,Cabotaje,Aterrizaje,SAEZ,SAWH,JetSMART Airlines,AIRBUS A-320
01/02/2021,10,Regular,Cabotaje,Despegue,SAEZ,SARI,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADM,SADM,N/A,CESSNA C-210
01/02/2021,10,Regular,Cabotaje,Aterrizaje,SAEZ,SAZM,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,10,Regular,Cabotaje,Despegue,SAEZ,SAVT,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,10,Regular,Cabotaje,Despegue,SAEZ,SACO,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,10,Regular,Cabotaje,Despegue,SAEZ,SAAR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,10,Regular,Cabotaje,Despegue,SAME,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,10,No Regular,Cabotaje,Aterrizaje,SANC,SAME,N/A,FAIRCHILD SW4
01/02/2021,10,Regular,Cabotaje,Despegue,SANT,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,10,Regular,Cabotaje,Aterrizaje,SARI,SAEZ,Flybondi,BOEING B-737
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SARP,SARC,N/A,PIPER PA-32
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SASA,SAEZ,N/A,BEECHCRAFT BE90
01/02/2021,10,Regular,Cabotaje,Despegue,SAVC,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAVT,SAZB,N/A,PIPER PA-28
01/02/2021,10,Regular,Cabotaje,Despegue,SAWH,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZN,SAZS,N/A,BEECHCRAFT BE90
01/02/2021,10,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZY,SAZY,N/A,N/A N/A
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZY,SAZY,,AERO BOERO AB11
01/02/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZY,SADF,N/A,EMBRAER E-500
01/02/2021,10,Regular,Internacional,Aterrizaje,SBGR,SAEZ,Turkish Airlines,BOEING B-777
01/02/2021,10,Vuelo Privado con Matrícula Extranjera,Internacional,Aterrizaje,SCEL,SAAR,N/A,PIPER PA-31
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0253,SADF,N/A,PIPER PA-28
01/02/2021,11,Regular,Internacional,Aterrizaje,LEBL,SAEZ,Iberia Airlines,AIRBUS A-330
01/02/2021,11,Vuelo Privado con Matrícula Extranjera,Internacional,Despegue,SAAR,SBFL,N/A,PIPER PA-31
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,PIPER PA-28
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZT,N/A,BEECHCRAFT BE90
01/02/2021,11,No Regular,Cabotaje,Aterrizaje,SADF,SAZB,N/A,FAIRCHILD SW4
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,PIPER PA-46
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0101,N/A,CESSNA C-150
01/02/2021,11,Regular,Internacional,Despegue,SAEZ,SBGR,TAM Linhas Aéreas,AIRBUS A-320
01/02/2021,11,Regular,Cabotaje,Despegue,SAEZ,SAWH,Aerolíneas Argentinas,AIRBUS A-330
01/02/2021,11,Regular,Internacional,Despegue,SAEZ,SKBO,Aerolíneas Argentinas,AIRBUS A-330
01/02/2021,11,Regular,Cabotaje,Aterrizaje,SAEZ,SAWC,Aerolíneas Argentinas,BOEING B-737
01/02/2021,11,No Regular,Cabotaje,Aterrizaje,SADM,SAZM,N/A,PIPER PA-32
01/02/2021,11,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/02/2021,11,Regular,Cabotaje,Aterrizaje,SAEZ,SARI,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,11,Regular,Cabotaje,Despegue,SAEZ,SAZS,Flybondi,BOEING B-737
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SADM,N/A,CESSNA C-210
01/02/2021,11,Regular,Cabotaje,Aterrizaje,SAEZ,SACO,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,11,Regular,Cabotaje,Despegue,SAEZ,SAMR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,11,Regular,Cabotaje,Aterrizaje,SAEZ,SAAR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,11,No Regular,Cabotaje,Despegue,SAME,SAVC,N/A,FAIRCHILD SW4
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SATO,SARC,N/A,PIPER PA-32
01/02/2021,11,Regular,Cabotaje,Despegue,SAZM,SAAR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,11,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZV,SAZB,N/A,CIRRUS SR22
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZY,SAZY,N/A,N/A N/A
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZY,SAZY,N/A,N/A N/A
01/02/2021,11,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZY,SAZY,,AERO BOERO AB11
01/02/2021,11,Regular,Internacional,Aterrizaje,SCEL,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0009,SARC,N/A,BEECHCRAFT BE90
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0263,SADF,N/A,ROBINSON Helicóptero
01/02/2021,12,Vuelo Privado con Matrícula Nacional,N/A,Aterrizaje,N/A,SAZM,N/A,CESSNA C-172
01/02/2021,12,Regular,Cabotaje,Despegue,SAAR,SAZS,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,12,Regular,Cabotaje,Despegue,SACO,SAME,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,PIPER PA-28
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZM,N/A,CESSNA Citation
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SAZT,N/A,BEECHCRAFT BE90
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SARC,N/A,CESSNA C-208
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0062,N/A,PIPER PA-32
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADL,SAZN,N/A,CESSNA Citation
01/02/2021,12,Regular,Internacional,Despegue,SAEZ,SBGR,Turkish Airlines,BOEING B-777
01/02/2021,12,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,JetSMART Airlines,AIRBUS A-320
01/02/2021,12,Regular,Cabotaje,Despegue,SAEZ,SARP,Aerolíneas Argentinas,BOEING B-737
01/02/2021,12,Regular,Internacional,Despegue,SAEZ,SCEL,LATAM,AIRBUS A-320
01/02/2021,12,Regular,Internacional,Despegue,SAEZ,SBGR,Swiss International Air Lines,BOEING B-737
01/02/2021,12,Regular,Cabotaje,Despegue,SAEZ,SARE,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,12,Regular,Cabotaje,Aterrizaje,SAEZ,SAVT,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,12,Regular,Cabotaje,Despegue,SAEZ,SAZN,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,12,Regular,Cabotaje,Despegue,SARI,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,12,Regular,Cabotaje,Despegue,SASA,SAEZ,JetSMART Airlines,AIRBUS A-320
01/02/2021,12,Regular,Cabotaje,Despegue,SAWC,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAWG,SADF,N/A,LEARJET LJ-35
01/02/2021,12,No Regular,Cabotaje,Despegue,SAZB,SAVT,N/A,FAIRCHILD SW4
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZB,SAHR,N/A,CIRRUS SR22
01/02/2021,12,Regular,Cabotaje,Aterrizaje,SAZM,SAAR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZN,SAZS,N/A,CESSNA Citation
01/02/2021,12,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZN,SAZS,N/A,VAN'S RV-7
01/02/2021,12,No Regular,Cabotaje,Aterrizaje,SAZO,SADF,N/A,PIPER PA-34
01/02/2021,12,Regular,Cabotaje,Despegue,SAZS,SAAR,Aerolíneas Argentinas,BOEING B-737
01/02/2021,12,No Regular,Internacional,Aterrizaje,SULS,SADF,N/A,N/A N/A
01/02/2021,12,No Regular,Internacional,Aterrizaje,SULS,SADF,N/A,BEECHCRAFT BE90
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0100,SADF,N/A,PIPISTREL PIAT
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0253,SAZN,N/A,AIR TRACTOR AT8T
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAAG,SADF,N/A,CESSNA C-152
01/02/2021,13,Regular,Cabotaje,Despegue,SAAR,SAZM,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,13,Regular,Cabotaje,Aterrizaje,SACO,SAME,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SAZM,N/A,CESSNA Citation
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0175,N/A,TECNAM P-2006
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0062,N/A,ROBINSON Helicóptero
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,PIPER PA-46
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SAZM,N/A,PIPER PA-28
01/02/2021,13,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Flybondi,BOEING B-737
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SAZM,N/A,TECNAM P-2002
01/02/2021,13,Regular,Cabotaje,Despegue,SAEZ,SARI,Aerolíneas Argentinas,BOEING B-737
01/02/2021,13,Regular,Cabotaje,Despegue,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
01/02/2021,13,Regular,Cabotaje,Aterrizaje,SAEZ,SARE,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,13,Regular,Cabotaje,Aterrizaje,SAEZ,SAMR,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,13,Regular,Cabotaje,Aterrizaje,SAEZ,SAZN,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,13,Vuelo Privado con Matrícula Nacional,N/A,Despegue,SARC,N/A,N/A,PIPER PA-32
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAVT,SAZB,N/A,PIPER PA-28
01/02/2021,13,Regular,Cabotaje,Despegue,SAVT,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/02/2021,13,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZM,AR-0062,N/A,CESSNA C-172
