ID_HEXAGONO;MODO;HORA;OPERACIONES
14382989;BUS;16;7
14382989;BUS;17;5
14382989;BUS;18;8
14382989;BUS;19;4
14382989;BUS;21;3
14382989;BUS;22;1
14382990;BUS;0;9
14382990;BUS;1;6
14382990;BUS;2;3
14382990;BUS;3;13
14382990;BUS;4;144
14382990;BUS;5;343
14382990;BUS;6;703
14382990;BUS;7;486
14382990;BUS;8;385
14382990;BUS;9;285
14382990;BUS;10;235
14382990;BUS;11;247
14382990;BUS;12;309
14382990;BUS;13;291
14382990;BUS;14;200
14382990;BUS;15;222
14382990;BUS;16;307
14382990;BUS;17;320
14382990;BUS;18;315
14382990;BUS;19;211
14382990;BUS;20;180
14382990;BUS;21;107
14382990;BUS;22;42
14382990;BUS;23;8
14382990;FFCC;3;2
14382990;FFCC;4;3
14382990;FFCC;5;10
14382990;FFCC;6;47
14382990;FFCC;8;4
14382990;FFCC;9;8
14382990;FFCC;10;5
14382990;FFCC;11;1
14382990;FFCC;12;2
14382990;FFCC;13;3
14382990;FFCC;14;3
14382990;FFCC;16;4
14382990;FFCC;17;4
14382990;FFCC;18;3
14382990;FFCC;19;2
14382991;BUS;0;3
14382991;BUS;1;2
14382991;BUS;2;4
14382991;BUS;3;9
14382991;BUS;4;90
14382991;BUS;5;204
14382991;BUS;6;364
14382991;BUS;7;371
14382991;BUS;8;253
14382991;BUS;9;263
14382991;BUS;10;223
14382991;BUS;11;253
14382991;BUS;12;298
14382991;BUS;13;268
14382991;BUS;14;185
14382991;BUS;15;199
14382991;BUS;16;232
14382991;BUS;17;310
14382991;BUS;18;244
14382991;BUS;19;164
14382991;BUS;20;115
14382991;BUS;21;65
14382991;BUS;22;34
14382991;BUS;23;15
14382992;BUS;4;4
14382992;BUS;5;8
14382992;BUS;6;28
14382992;BUS;7;22
14382992;BUS;8;16
14382992;BUS;9;12
14382992;BUS;10;17
14382992;BUS;11;11
14382992;BUS;12;12
14382992;BUS;13;15
14382992;BUS;14;9
14382992;BUS;15;10
14382992;BUS;16;11
14382992;BUS;17;12
14382992;BUS;18;8
14382992;BUS;19;3
14382992;BUS;20;2
14382992;BUS;21;1
14382992;BUS;22;1
14382993;BUS;5;1
14382993;BUS;6;3
14382993;BUS;7;3
14382993;BUS;8;2
14382993;BUS;9;2
14382993;BUS;10;3
14382993;BUS;11;2
14382993;BUS;12;9
14382993;BUS;13;2
14382993;BUS;14;3
14382993;BUS;15;2
14382993;BUS;16;2
14382993;BUS;17;2
14382993;BUS;18;5
14382993;BUS;19;2
14382993;BUS;20;2
14382993;BUS;22;1
14382994;BUS;7;3
14382994;BUS;9;6
14382994;BUS;11;3
14382994;BUS;12;2
14382994;BUS;18;2
14382994;BUS;19;1
14382994;BUS;20;1
14382994;BUS;21;2
14382994;BUS;22;3
14382995;BUS;7;11
14382995;BUS;8;3
14382995;BUS;9;3
14382995;BUS;12;4
14382995;BUS;13;4
14382995;BUS;16;5
14382995;BUS;17;2
14382995;BUS;18;4
14382995;BUS;20;2
14382995;BUS;21;2
14382995;BUS;22;1
14382996;BUS;3;3
14382996;BUS;6;3
14382996;BUS;7;5
14382996;BUS;8;2
14382996;BUS;10;4
14382996;BUS;11;2
14382996;BUS;12;5
14382996;BUS;13;9
14382996;BUS;15;4
14382996;BUS;16;1
14382996;BUS;17;8
14382996;BUS;18;5
14382996;BUS;19;2
14382996;BUS;21;3
14382997;BUS;0;3
14382997;BUS;1;3
14382997;BUS;2;1
14382997;BUS;3;1
14382997;BUS;4;9
14382997;BUS;5;13
14382997;BUS;6;30
14382997;BUS;7;32
14382997;BUS;8;32
14382997;BUS;9;27
14382997;BUS;10;20
14382997;BUS;11;28
14382997;BUS;12;38
14382997;BUS;13;32
14382997;BUS;14;30
14382997;BUS;15;27
14382997;BUS;16;37
14382997;BUS;17;54
14382997;BUS;18;40
14382997;BUS;19;22
14382997;BUS;20;11
14382997;BUS;21;15
14382997;BUS;22;5
14382997;BUS;23;8
14382999;BUS;4;1
14382999;BUS;6;5
14382999;BUS;7;9
14382999;BUS;9;2
14382999;BUS;10;2
14382999;BUS;12;6
14382999;BUS;14;1
14382999;BUS;16;2
14382999;BUS;17;10
14382999;BUS;18;4
14382999;BUS;19;1
14382999;BUS;21;8
14383000;BUS;4;11
14383000;BUS;5;22
14383000;BUS;6;22
14383000;BUS;7;19
14383000;BUS;8;14
14383000;BUS;9;16
14383000;BUS;10;12
14383000;BUS;11;14
14383000;BUS;12;21
14383000;BUS;13;13
14383000;BUS;14;11
14383000;BUS;15;11
14383000;BUS;16;8
14383000;BUS;17;11
14383000;BUS;18;8
14383000;BUS;19;3
14383000;BUS;20;7
14383000;BUS;21;4
14383000;BUS;23;1
14383001;BUS;0;2
14383001;BUS;3;3
14383001;BUS;4;13
14383001;BUS;5;10
14383001;BUS;6;9
14383001;BUS;7;14
14383001;BUS;8;16
14383001;BUS;9;11
14383001;BUS;10;11
14383001;BUS;11;11
14383001;BUS;12;16
14383001;BUS;13;10
14383001;BUS;14;6
14383001;BUS;15;7
14383001;BUS;16;11
14383001;BUS;17;12
14383001;BUS;18;11
14383001;BUS;19;4
14383001;BUS;20;4
14383001;BUS;21;2
14383001;BUS;22;3
14383001;BUS;23;1
14383002;BUS;3;2
14383002;BUS;4;6
14383002;BUS;5;3
14383002;BUS;6;6
14383002;BUS;7;11
14383002;BUS;8;3
14383002;BUS;9;8
14383002;BUS;10;4
14383002;BUS;11;9
14383002;BUS;12;8
14383002;BUS;13;10
14383002;BUS;14;9
14383002;BUS;15;3
14383002;BUS;16;7
14383002;BUS;17;3
14383002;BUS;18;7
14383002;BUS;19;4
14383002;BUS;20;4
14383002;BUS;21;5
14383002;BUS;22;7
14383002;BUS;23;1
14383003;BUS;0;1
14383003;BUS;4;5
14383003;BUS;5;9
14383003;BUS;6;15
14383003;BUS;7;26
14383003;BUS;8;25
14383003;BUS;9;28
14383003;BUS;10;21
14383003;BUS;11;19
14383003;BUS;12;29
14383003;BUS;13;19
14383003;BUS;14;10
14383003;BUS;15;23
14383003;BUS;16;21
14383003;BUS;17;14
14383003;BUS;18;25
14383003;BUS;19;21
14383003;BUS;20;14
14383003;BUS;21;13
14383003;BUS;22;3
14383004;BUS;6;3
14383004;BUS;8;1
14383004;BUS;9;1
14383004;BUS;11;2
14383004;BUS;12;2
14383004;BUS;17;2
14383004;BUS;18;3
14383004;BUS;19;1
14383004;BUS;20;1
14383004;BUS;21;5
14383006;BUS;1;1
14383006;BUS;3;7
14383006;BUS;4;9
14383006;BUS;5;16
14383006;BUS;6;24
14383006;BUS;7;35
14383006;BUS;8;20
14383006;BUS;9;18
14383006;BUS;10;11
14383006;BUS;11;12
14383006;BUS;12;20
14383006;BUS;13;17
14383006;BUS;14;15
14383006;BUS;15;9
14383006;BUS;16;24
14383006;BUS;17;25
14383006;BUS;18;12
14383006;BUS;19;9
14383006;BUS;20;4
14383006;BUS;21;4
14383006;BUS;22;3
14383006;BUS;23;2
14383007;BUS;0;1
14383007;BUS;3;3
14383007;BUS;4;16
14383007;BUS;5;26
14383007;BUS;6;36
14383007;BUS;7;42
14383007;BUS;8;29
14383007;BUS;9;24
14383007;BUS;10;19
14383007;BUS;11;26
14383007;BUS;12;27
14383007;BUS;13;15
14383007;BUS;14;15
14383007;BUS;15;17
14383007;BUS;16;18
14383007;BUS;17;27
14383007;BUS;18;22
14383007;BUS;19;14
14383007;BUS;20;6
14383007;BUS;21;4
14383007;BUS;22;2
14383007;BUS;23;2
14383008;BUS;0;5
14383008;BUS;1;1
14383008;BUS;2;2
14383008;BUS;3;16
14383008;BUS;4;49
14383008;BUS;5;109
14383008;BUS;6;140
14383008;BUS;7;124
14383008;BUS;8;148
14383008;BUS;9;133
14383008;BUS;10;104
14383008;BUS;11;141
14383008;BUS;12;204
14383008;BUS;13;188
14383008;BUS;14;71
14383008;BUS;15;91
14383008;BUS;16;116
14383008;BUS;17;151
14383008;BUS;18;123
14383008;BUS;19;75
14383008;BUS;20;46
14383008;BUS;21;29
14383008;BUS;22;13
14383008;BUS;23;6
14383009;BUS;0;6
14383009;BUS;1;3
14383009;BUS;2;1
14383009;BUS;3;21
14383009;BUS;4;52
14383009;BUS;5;66
14383009;BUS;6;114
14383009;BUS;7;178
14383009;BUS;8;195
14383009;BUS;9;132
14383009;BUS;10;113
14383009;BUS;11;118
14383009;BUS;12;220
14383009;BUS;13;175
14383009;BUS;14;107
14383009;BUS;15;97
14383009;BUS;16;138
14383009;BUS;17;165
14383009;BUS;18;90
14383009;BUS;19;70
14383009;BUS;20;50
14383009;BUS;21;35
14383009;BUS;22;21
14383009;BUS;23;14
14383010;BUS;4;1
14383010;BUS;5;3
14383010;BUS;6;18
14383010;BUS;7;15
14383010;BUS;8;11
14383010;BUS;9;4
14383010;BUS;10;11
14383010;BUS;11;7
14383010;BUS;12;10
14383010;BUS;13;6
14383010;BUS;14;28
14383010;BUS;15;24
14383010;BUS;16;6
14383010;BUS;17;7
14383010;BUS;18;4
14383010;BUS;19;3
14383010;BUS;20;4
14383010;BUS;21;3
14383011;BUS;3;4
14383011;BUS;4;13
14383011;BUS;5;17
14383011;BUS;6;29
14383011;BUS;7;18
14383011;BUS;8;22
14383011;BUS;9;9
14383011;BUS;10;52
14383011;BUS;11;42
14383011;BUS;12;52
14383011;BUS;13;40
14383011;BUS;14;27
14383011;BUS;15;24
14383011;BUS;16;15
14383011;BUS;17;28
14383011;BUS;18;20
14383011;BUS;19;40
14383011;BUS;20;14
14383011;BUS;21;9
14383011;BUS;22;4
14383011;BUS;23;2
14383012;BUS;0;11
14383012;BUS;1;4
14383012;BUS;2;3
14383012;BUS;3;15
14383012;BUS;4;64
14383012;BUS;5;93
14383012;BUS;6;134
14383012;BUS;7;174
14383012;BUS;8;169
14383012;BUS;9;140
14383012;BUS;10;161
14383012;BUS;11;185
14383012;BUS;12;260
14383012;BUS;13;221
14383012;BUS;14;163
14383012;BUS;15;120
14383012;BUS;16;199
14383012;BUS;17;192
14383012;BUS;18;149
14383012;BUS;19;111
14383012;BUS;20;95
14383012;BUS;21;68
14383012;BUS;22;66
14383012;BUS;23;31
14383013;BUS;3;6
14383013;BUS;4;19
14383013;BUS;5;24
14383013;BUS;6;23
14383013;BUS;7;33
14383013;BUS;8;19
14383013;BUS;9;14
14383013;BUS;10;22
14383013;BUS;11;20
14383013;BUS;12;71
14383013;BUS;13;22
14383013;BUS;14;16
14383013;BUS;15;19
14383013;BUS;16;24
14383013;BUS;17;36
14383013;BUS;18;18
14383013;BUS;19;15
14383013;BUS;20;8
14383013;BUS;21;6
14383013;BUS;22;6
14383013;BUS;23;3
14383014;BUS;3;12
14383014;BUS;4;41
14383014;BUS;5;50
14383014;BUS;6;41
14383014;BUS;7;28
14383014;BUS;8;30
14383014;BUS;9;25
14383014;BUS;10;12
14383014;BUS;11;37
14383014;BUS;12;20
14383014;BUS;13;16
14383014;BUS;14;30
14383014;BUS;15;26
14383014;BUS;16;31
14383014;BUS;17;36
14383014;BUS;18;16
14383014;BUS;19;10
14383014;BUS;20;8
14383014;BUS;21;8
14383014;BUS;22;4
14383015;BUS;3;14
14383015;BUS;4;41
14383015;BUS;5;59
14383015;BUS;6;86
14383015;BUS;7;99
14383015;BUS;8;72
14383015;BUS;9;53
14383015;BUS;10;58
14383015;BUS;11;64
14383015;BUS;12;100
14383015;BUS;13;46
14383015;BUS;14;60
14383015;BUS;15;50
14383015;BUS;16;88
14383015;BUS;17;66
14383015;BUS;18;29
14383015;BUS;19;27
14383015;BUS;20;23
14383015;BUS;21;5
14383015;BUS;22;2
14383015;BUS;23;3
14383016;BUS;0;3
14383016;BUS;3;27
14383016;BUS;4;75
14383016;BUS;5;94
14383016;BUS;6;190
14383016;BUS;7;230
14383016;BUS;8;134
14383016;BUS;9;128
14383016;BUS;10;97
14383016;BUS;11;161
14383016;BUS;12;170
14383016;BUS;13;98
14383016;BUS;14;82
14383016;BUS;15;104
14383016;BUS;16;116
14383016;BUS;17;126
14383016;BUS;18;92
14383016;BUS;19;47
14383016;BUS;20;43
14383016;BUS;21;24
14383016;BUS;22;15
14383016;BUS;23;4
14383017;BUS;2;4
14383017;BUS;3;10
14383017;BUS;4;27
14383017;BUS;5;24
14383017;BUS;6;54
14383017;BUS;7;64
14383017;BUS;8;38
14383017;BUS;9;23
14383017;BUS;10;16
14383017;BUS;11;29
14383017;BUS;12;40
14383017;BUS;13;34
14383017;BUS;14;15
14383017;BUS;15;21
14383017;BUS;16;25
14383017;BUS;17;27
14383017;BUS;18;27
14383017;BUS;19;10
14383017;BUS;20;13
14383017;BUS;21;5
14383017;BUS;22;8
14383017;BUS;23;2
14383018;BUS;2;3
14383018;BUS;3;14
14383018;BUS;4;53
14383018;BUS;5;73
14383018;BUS;6;105
14383018;BUS;7;120
14383018;BUS;8;104
14383018;BUS;9;96
14383018;BUS;10;80
14383018;BUS;11;89
14383018;BUS;12;102
14383018;BUS;13;64
14383018;BUS;14;69
14383018;BUS;15;73
14383018;BUS;16;83
14383018;BUS;17;82
14383018;BUS;18;52
14383018;BUS;19;48
14383018;BUS;20;27
14383018;BUS;21;29
14383018;BUS;22;12
14383018;BUS;23;7
14383019;BUS;0;5
14383019;BUS;3;11
14383019;BUS;4;47
14383019;BUS;5;52
14383019;BUS;6;81
14383019;BUS;7;104
14383019;BUS;8;68
14383019;BUS;9;63
14383019;BUS;10;50
14383019;BUS;11;70
14383019;BUS;12;99
14383019;BUS;13;48
14383019;BUS;14;39
14383019;BUS;15;35
14383019;BUS;16;59
14383019;BUS;17;44
14383019;BUS;18;51
14383019;BUS;19;33
14383019;BUS;20;15
14383019;BUS;21;15
14383019;BUS;22;10
14383019;BUS;23;3
14383020;BUS;0;3
14383020;BUS;2;1
14383020;BUS;3;6
14383020;BUS;4;30
14383020;BUS;5;54
14383020;BUS;6;89
14383020;BUS;7;97
14383020;BUS;8;51
14383020;BUS;9;36
14383020;BUS;10;38
14383020;BUS;11;44
14383020;BUS;12;72
14383020;BUS;13;49
14383020;BUS;14;28
14383020;BUS;15;38
14383020;BUS;16;45
14383020;BUS;17;46
14383020;BUS;18;31
14383020;BUS;19;23
14383020;BUS;20;18
14383020;BUS;21;8
14383020;BUS;22;5
14383020;BUS;23;1
14383021;BUS;0;2
14383021;BUS;4;57
14383021;BUS;5;107
14383021;BUS;6;148
14383021;BUS;7;188
14383021;BUS;8;106
14383021;BUS;9;88
14383021;BUS;10;78
14383021;BUS;11;96
14383021;BUS;12;110
14383021;BUS;13;50
14383021;BUS;14;60
14383021;BUS;15;45
14383021;BUS;16;81
14383021;BUS;17;50
14383021;BUS;18;59
14383021;BUS;19;34
14383021;BUS;20;21
14383021;BUS;21;10
14383021;BUS;22;6
14383021;BUS;23;3
14383022;BUS;3;1
14383022;BUS;4;25
14383022;BUS;5;40
14383022;BUS;6;48
14383022;BUS;7;66
14383022;BUS;8;41
14383022;BUS;9;39
14383022;BUS;10;23
14383022;BUS;11;34
14383022;BUS;12;54
14383022;BUS;13;28
14383022;BUS;14;22
14383022;BUS;15;32
14383022;BUS;16;32
14383022;BUS;17;37
14383022;BUS;18;35
14383022;BUS;19;16
14383022;BUS;20;18
14383022;BUS;21;19
14383022;BUS;22;14
14383022;BUS;23;1
14383023;BUS;0;3
14383023;BUS;3;4
14383023;BUS;4;10
14383023;BUS;5;5
14383023;BUS;6;20
14383023;BUS;7;44
14383023;BUS;8;45
14383023;BUS;9;35
14383023;BUS;10;27
14383023;BUS;11;44
14383023;BUS;12;101
14383023;BUS;13;58
14383023;BUS;14;22
14383023;BUS;15;22
14383023;BUS;16;29
14383023;BUS;17;64
14383023;BUS;18;32
14383023;BUS;19;15
14383023;BUS;20;19
14383023;BUS;21;11
14383023;BUS;22;6
14383023;BUS;23;8
14383024;BUS;0;1
14383024;BUS;3;2
14383024;BUS;4;7
14383024;BUS;5;11
14383024;BUS;6;8
14383024;BUS;7;17
14383024;BUS;8;16
14383024;BUS;9;17
14383024;BUS;10;11
14383024;BUS;11;17
14383024;BUS;12;6
14383024;BUS;13;13
14383024;BUS;14;14
14383024;BUS;15;11
14383024;BUS;16;10
14383024;BUS;17;13
14383024;BUS;18;9
14383024;BUS;19;6
14383024;BUS;20;7
14383024;BUS;21;4
14383024;BUS;22;5
14383025;BUS;0;3
14383025;BUS;2;2
14383025;BUS;3;28
14383025;BUS;4;75
14383025;BUS;5;165
14383025;BUS;6;182
14383025;BUS;7;219
14383025;BUS;8;140
14383025;BUS;9;121
14383025;BUS;10;113
14383025;BUS;11;131
14383025;BUS;12;160
14383025;BUS;13;130
14383025;BUS;14;107
14383025;BUS;15;97
14383025;BUS;16;130
14383025;BUS;17;114
14383025;BUS;18;84
14383025;BUS;19;81
14383025;BUS;20;50
14383025;BUS;21;42
14383025;BUS;22;23
14383025;BUS;23;19
14383026;BUS;0;4
14383026;BUS;1;5
14383026;BUS;3;16
14383026;BUS;4;63
14383026;BUS;5;147
14383026;BUS;6;232
14383026;BUS;7;241
14383026;BUS;8;158
14383026;BUS;9;114
14383026;BUS;10;106
14383026;BUS;11;133
14383026;BUS;12;171
14383026;BUS;13;137
14383026;BUS;14;84
14383026;BUS;15;86
14383026;BUS;16;112
14383026;BUS;17;132
14383026;BUS;18;90
14383026;BUS;19;79
14383026;BUS;20;47
14383026;BUS;21;34
14383026;BUS;22;20
14383026;BUS;23;6
14383027;BUS;4;20
14383027;BUS;5;36
14383027;BUS;6;30
14383027;BUS;7;86
14383027;BUS;8;62
14383027;BUS;9;35
14383027;BUS;10;35
14383027;BUS;11;44
14383027;BUS;12;82
14383027;BUS;13;66
14383027;BUS;14;41
14383027;BUS;15;31
14383027;BUS;16;56
14383027;BUS;17;48
14383027;BUS;18;45
14383027;BUS;19;30
14383027;BUS;20;18
14383027;BUS;21;18
14383027;BUS;22;7
14383027;BUS;23;2
14383029;BUS;0;2
14383029;BUS;4;19
14383029;BUS;5;65
14383029;BUS;6;148
14383029;BUS;7;139
14383029;BUS;8;72
14383029;BUS;9;55
14383029;BUS;10;54
14383029;BUS;11;84
14383029;BUS;12;69
14383029;BUS;13;44
14383029;BUS;14;37
14383029;BUS;15;31
14383029;BUS;16;46
14383029;BUS;17;46
14383029;BUS;18;32
14383029;BUS;19;20
14383029;BUS;20;13
14383029;BUS;21;4
14383029;BUS;22;4
14383029;BUS;23;2
14383030;BUS;3;16
14383030;BUS;4;62
14383030;BUS;5;176
14383030;BUS;6;227
14383030;BUS;7;225
14383030;BUS;8;133
14383030;BUS;9;98
14383030;BUS;10;61
14383030;BUS;11;94
14383030;BUS;12;122
14383030;BUS;13;77
14383030;BUS;14;66
14383030;BUS;15;53
14383030;BUS;16;85
14383030;BUS;17;77
14383030;BUS;18;52
14383030;BUS;19;34
14383030;BUS;20;21
14383030;BUS;21;12
14383030;BUS;22;9
14383030;BUS;23;5
14383031;BUS;9;5
14383031;BUS;10;2
14383031;BUS;11;1
14383031;BUS;12;5
14383032;BUS;1;2
14383032;BUS;3;5
14383032;BUS;4;5
14383032;BUS;5;8
14383032;BUS;6;23
14383032;BUS;7;30
14383032;BUS;8;21
14383032;BUS;9;11
14383032;BUS;10;11
14383032;BUS;11;24
14383032;BUS;12;44
14383032;BUS;13;27
14383032;BUS;14;25
14383032;BUS;15;17
14383032;BUS;16;19
14383032;BUS;17;73
14383032;BUS;18;18
14383032;BUS;19;8
14383032;BUS;20;4
14383032;BUS;21;2
14383032;BUS;22;4
14383032;BUS;23;1
14383033;BUS;0;2
14383033;BUS;3;1
14383033;BUS;4;4
14383033;BUS;5;16
14383033;BUS;6;19
14383033;BUS;7;28
14383033;BUS;8;12
14383033;BUS;9;12
14383033;BUS;10;5
14383033;BUS;11;12
14383033;BUS;12;16
14383033;BUS;13;12
14383033;BUS;14;9
14383033;BUS;15;8
14383033;BUS;16;14
14383033;BUS;17;15
14383033;BUS;18;13
14383033;BUS;19;12
14383033;BUS;20;3
14383033;BUS;21;2
14383033;BUS;22;1
14383034;BUS;4;11
14383034;BUS;5;18
14383034;BUS;6;22
14383034;BUS;7;47
14383034;BUS;8;18
14383034;BUS;9;20
14383034;BUS;10;15
14383034;BUS;11;21
14383034;BUS;12;51
14383034;BUS;13;22
14383034;BUS;14;36
14383034;BUS;15;16
14383034;BUS;16;36
14383034;BUS;17;23
14383034;BUS;18;33
14383034;BUS;19;11
14383034;BUS;20;11
14383034;BUS;21;5
14383034;BUS;22;3
14383034;BUS;23;2
14383035;BUS;3;2
14383035;BUS;4;5
14383035;BUS;5;16
14383035;BUS;6;20
14383035;BUS;7;39
14383035;BUS;8;12
14383035;BUS;9;19
14383035;BUS;10;10
14383035;BUS;11;19
14383035;BUS;12;44
14383035;BUS;13;16
14383035;BUS;14;7
14383035;BUS;15;15
14383035;BUS;16;13
14383035;BUS;17;43
14383035;BUS;18;18
14383035;BUS;19;5
14383035;BUS;20;4
14383035;BUS;21;9
14383035;BUS;22;2
14383035;BUS;23;1
14383036;BUS;0;3
14383036;BUS;3;4
14383036;BUS;4;12
14383036;BUS;5;23
14383036;BUS;6;29
14383036;BUS;7;61
14383036;BUS;8;40
14383036;BUS;9;20
14383036;BUS;10;30
14383036;BUS;11;49
14383036;BUS;12;110
14383036;BUS;13;59
14383036;BUS;14;32
14383036;BUS;15;20
14383036;BUS;16;16
14383036;BUS;17;112
14383036;BUS;18;25
14383036;BUS;19;11
14383036;BUS;20;11
14383036;BUS;21;6
14383036;BUS;22;5
14383036;BUS;23;3
14383038;BUS;0;1
14383038;BUS;3;1
14383038;BUS;4;5
14383038;BUS;5;18
14383038;BUS;6;26
14383038;BUS;7;40
14383038;BUS;8;26
14383038;BUS;9;18
14383038;BUS;10;14
14383038;BUS;11;18
14383038;BUS;12;30
14383038;BUS;13;15
14383038;BUS;14;25
14383038;BUS;15;26
14383038;BUS;16;29
14383038;BUS;17;44
14383038;BUS;18;25
14383038;BUS;19;15
14383038;BUS;20;13
14383038;BUS;21;11
14383038;BUS;22;10
14383038;BUS;23;4
14383039;BUS;0;1
14383039;BUS;1;3
14383039;BUS;3;1
14383039;BUS;4;3
14383039;BUS;5;10
14383039;BUS;6;23
14383039;BUS;7;28
14383039;BUS;8;32
14383039;BUS;9;31
14383039;BUS;10;41
14383039;BUS;11;68
14383039;BUS;12;75
14383039;BUS;13;56
14383039;BUS;14;40
14383039;BUS;15;43
14383039;BUS;16;35
14383039;BUS;17;64
14383039;BUS;18;40
14383039;BUS;19;38
14383039;BUS;20;15
14383039;BUS;21;20
14383039;BUS;22;13
14383039;BUS;23;15
14383040;BUS;0;7
14383040;BUS;1;3
14383040;BUS;2;1
14383040;BUS;3;6
14383040;BUS;4;13
14383040;BUS;5;15
14383040;BUS;6;31
14383040;BUS;7;49
14383040;BUS;8;63
14383040;BUS;9;51
14383040;BUS;10;56
14383040;BUS;11;61
14383040;BUS;12;96
14383040;BUS;13;64
14383040;BUS;14;47
14383040;BUS;15;50
14383040;BUS;16;54
14383040;BUS;17;67
14383040;BUS;18;42
14383040;BUS;19;36
14383040;BUS;20;19
14383040;BUS;21;28
14383040;BUS;22;20
14383040;BUS;23;10
14383042;BUS;13;12
14383043;BUS;3;7
14383043;BUS;4;40
14383043;BUS;5;67
14383043;BUS;6;94
14383043;BUS;7;73
14383043;BUS;8;58
14383043;BUS;9;35
14383043;BUS;10;36
14383043;BUS;11;41
14383043;BUS;12;68
14383043;BUS;13;41
14383043;BUS;14;25
14383043;BUS;15;32
14383043;BUS;16;44
14383043;BUS;17;42
14383043;BUS;18;39
14383043;BUS;19;31
14383043;BUS;20;18
14383043;BUS;21;8
14383043;BUS;22;2
14383043;BUS;23;1
14383044;BUS;0;5
14383044;BUS;1;1
14383044;BUS;2;2
14383044;BUS;3;12
14383044;BUS;4;19
14383044;BUS;5;51
14383044;BUS;6;91
14383044;BUS;7;163
14383044;BUS;8;105
14383044;BUS;9;87
14383044;BUS;10;76
14383044;BUS;11;98
14383044;BUS;12;142
14383044;BUS;13;87
14383044;BUS;14;73
14383044;BUS;15;66
14383044;BUS;16;84
14383044;BUS;17;99
14383044;BUS;18;74
14383044;BUS;19;40
14383044;BUS;20;31
14383044;BUS;21;19
14383044;BUS;22;9
14383044;BUS;23;6
14383045;BUS;0;6
14383045;BUS;1;12
14383045;BUS;2;4
14383045;BUS;3;47
14383045;BUS;4;95
14383045;BUS;5;141
14383045;BUS;6;223
14383045;BUS;7;288
14383045;BUS;8;239
14383045;BUS;9;191
14383045;BUS;10;174
14383045;BUS;11;207
14383045;BUS;12;333
14383045;BUS;13;208
14383045;BUS;14;138
14383045;BUS;15;127
14383045;BUS;16;172
14383045;BUS;17;293
14383045;BUS;18;193
14383045;BUS;19;111
14383045;BUS;20;101
14383045;BUS;21;71
14383045;BUS;22;26
14383045;BUS;23;11
14383046;BUS;0;7
14383046;BUS;1;7
14383046;BUS;3;38
14383046;BUS;4;85
14383046;BUS;5;147
14383046;BUS;6;163
14383046;BUS;7;210
14383046;BUS;8;175
14383046;BUS;9;152
14383046;BUS;10;133
14383046;BUS;11;165
14383046;BUS;12;209
14383046;BUS;13;167
14383046;BUS;14;102
14383046;BUS;15;100
14383046;BUS;16;155
14383046;BUS;17;175
14383046;BUS;18;130
14383046;BUS;19;105
14383046;BUS;20;68
14383046;BUS;21;38
14383046;BUS;22;23
14383046;BUS;23;18
14383049;BUS;4;14
14383049;BUS;6;10
14383049;BUS;10;8
14383049;BUS;17;7
14383049;BUS;20;3
14383049;BUS;22;1
14383052;BUS;15;2
14383060;BUS;3;1
14383060;BUS;4;4
14383060;BUS;5;5
14383060;BUS;6;13
14383060;BUS;7;14
14383060;BUS;8;14
14383060;BUS;9;14
14383060;BUS;10;10
14383060;BUS;11;19
14383060;BUS;12;20
14383060;BUS;13;19
14383060;BUS;14;10
14383060;BUS;15;12
14383060;BUS;16;24
14383060;BUS;17;29
14383060;BUS;18;12
14383060;BUS;19;8
14383060;BUS;20;6
14383060;BUS;21;10
14383060;BUS;22;13
14383060;BUS;23;1
14383088;BUS;5;3
14383088;BUS;6;7
14383088;BUS;7;6
14383088;BUS;8;5
14383088;BUS;9;7
14383088;BUS;10;6
14383088;BUS;11;6
14383088;BUS;12;5
14383088;BUS;13;4
14383088;BUS;14;2
14383088;BUS;15;4
14383088;BUS;16;6
14383088;BUS;17;13
14383088;BUS;18;19
14383088;BUS;20;1
14383088;BUS;21;4
14383089;BUS;4;4
14383089;BUS;5;9
14383089;BUS;6;13
14383089;BUS;7;10
14383089;BUS;8;13
14383089;BUS;9;9
14383089;BUS;10;7
14383089;BUS;11;6
14383089;BUS;12;12
14383089;BUS;13;5
14383089;BUS;14;6
14383089;BUS;15;11
14383089;BUS;16;10
14383089;BUS;17;13
14383089;BUS;18;7
14383089;BUS;19;4
14383089;BUS;20;6
14383089;BUS;21;1
14383089;BUS;22;2
14383090;BUS;3;1
14383090;BUS;4;4
14383090;BUS;5;12
14383090;BUS;6;20
14383090;BUS;7;19
14383090;BUS;8;18
14383090;BUS;9;13
14383090;BUS;10;14
14383090;BUS;11;17
14383090;BUS;12;29
14383090;BUS;13;19
14383090;BUS;14;9
14383090;BUS;15;12
14383090;BUS;16;13
14383090;BUS;17;33
14383090;BUS;18;18
14383090;BUS;19;8
14383090;BUS;20;5
14383090;BUS;21;5
14383090;BUS;22;2
14383091;BUS;5;8
14383091;BUS;6;4
14383091;BUS;7;14
14383091;BUS;11;9
14383091;BUS;12;2
14383091;BUS;14;7
14383091;BUS;16;5
14383091;BUS;20;2
